src,tgt,cosine,polysemy,pair_type,lang_pair
story,ستوري,0.31190794706344604,unknown,translation,en-ar
story,قصة,0.3772469162940979,unknown,translation,en-ar
story,حكاية,0.40568113327026367,unknown,translation,en-ar
story,القصة,0.37502872943878174,unknown,translation,en-ar
story,قصه,0.4255422055721283,unknown,translation,en-ar
songs,اغان,0.3220086097717285,unknown,translation,en-ar
songs,الاغاني,0.34549593925476074,unknown,translation,en-ar
songs,اغاني,0.3173036277294159,unknown,translation,en-ar
various,شتى,0.4481842815876007,unknown,translation,en-ar
file,ملف,0.3328874409198761,monosemous,translation,en-ar
file,الملف,0.28359025716781616,monosemous,translation,en-ar
days,الايام,0.43703195452690125,unknown,translation,en-ar
days,ايام,0.4202795624732971,unknown,translation,en-ar
land,ارض,0.31792140007019043,monosemous,translation,en-ar
land,اراض,0.31344887614250183,monosemous,translation,en-ar
land,الارض,0.2943107783794403,monosemous,translation,en-ar
land,الاراضي,0.32396039366722107,monosemous,translation,en-ar
business,العمل,0.3523077964782715,monosemous,translation,en-ar
business,الاعمال,0.38980013132095337,monosemous,translation,en-ar
business,عمل,0.3637010455131531,monosemous,translation,en-ar
reason,سبب,0.3699743449687958,monosemous,translation,en-ar
reason,السبب,0.34042856097221375,monosemous,translation,en-ar
america,امريكا,0.442519873380661,unknown,translation,en-ar
america,اميركا,0.3864668607711792,unknown,translation,en-ar
million,مليون,0.5239981412887573,unknown,translation,en-ar
million,المليون,0.42967870831489563,unknown,translation,en-ar
million,مليونا,0.4908120036125183,unknown,translation,en-ar
european,الاوروبي,0.31437602639198303,unknown,translation,en-ar
european,الاوروبية,0.32023414969444275,unknown,translation,en-ar
term,المصطلح,0.35358208417892456,monosemous,translation,en-ar
term,مصطلح,0.3457021415233612,monosemous,translation,en-ar
six,six,1.0,unknown,translation,en-ar
six,ستة,0.42983314394950867,unknown,translation,en-ar
six,سكس,0.3576942980289459,unknown,translation,en-ar
post,منشور,0.3615363836288452,monosemous,translation,en-ar
post,النشر,0.40242111682891846,monosemous,translation,en-ar
post,المنشور,0.35911935567855835,monosemous,translation,en-ar
post,بوست,0.4122265875339508,monosemous,translation,en-ar
why,ليش,0.33140328526496887,unknown,translation,en-ar
why,لماذا,0.4722093343734741,unknown,translation,en-ar
why,لما,0.28807514905929565,unknown,translation,en-ar
produced,انتج,0.31680601835250854,unknown,translation,en-ar
making,جعل,0.3127450942993164,unknown,translation,en-ar
making,صنع,0.3822607398033142,unknown,translation,en-ar
subject,الموضوع,0.3582553565502167,monosemous,translation,en-ar
young,شاب,0.3663918077945709,unknown,translation,en-ar
young,شابة,0.4265610873699188,unknown,translation,en-ar
young,صغار,0.3091791570186615,unknown,translation,en-ar
total,مجموع,0.43826520442962646,monosemous,translation,en-ar
total,المجموع,0.4070916771888733,monosemous,translation,en-ar
total,اجمالي,0.38295191526412964,monosemous,translation,en-ar
total,الاجمالي,0.3666718304157257,monosemous,translation,en-ar
david,ديفيد,0.4210922122001648,unknown,translation,en-ar
david,داود,0.24534541368484497,unknown,translation,en-ar
david,ديفد,0.4774555563926697,unknown,translation,en-ar
david,دايفيد,0.47544974088668823,unknown,translation,en-ar
david,دافيد,0.4293683171272278,unknown,translation,en-ar
science,العلوم,0.39090752601623535,unknown,translation,en-ar
science,علوم,0.4616990387439728,unknown,translation,en-ar
science,العلم,0.29133397340774536,unknown,translation,en-ar
rock,الصخرة,0.37044307589530945,polysemous,translation,en-ar
rock,روك,0.44788143038749695,polysemous,translation,en-ar
rock,صخرة,0.4058696925640106,polysemous,translation,en-ar
rock,الروك,0.39452028274536133,polysemous,translation,en-ar
become,تصير,0.3413247764110565,monosemous,translation,en-ar
become,تصبح,0.3483361303806305,monosemous,translation,en-ar
become,يصير,0.3662721514701843,monosemous,translation,en-ar
become,يصبح,0.35459068417549133,monosemous,translation,en-ar
become,اصبح,0.3762275278568268,monosemous,translation,en-ar
led,قاد,0.42774149775505066,unknown,translation,en-ar
students,طلاب,0.437857061624527,unknown,translation,en-ar
students,التلاميذ,0.3852352499961853,unknown,translation,en-ar
students,الطلاب,0.44494786858558655,unknown,translation,en-ar
students,طلبة,0.4171053171157837,unknown,translation,en-ar
students,الطلبة,0.40005794167518616,unknown,translation,en-ar
started,بدات,0.3585372269153595,unknown,translation,en-ar
started,بدا,0.35217636823654175,unknown,translation,en-ar
news,اخبار,0.497078001499176,monosemous,translation,en-ar
news,الاخبار,0.35425981879234314,monosemous,translation,en-ar
news,خبر,0.4722239673137665,monosemous,translation,en-ar
news,انباء,0.3338403105735779,monosemous,translation,en-ar
described,وصفت,0.3942241072654724,unknown,translation,en-ar
role,الدور,0.3083081543445587,monosemous,translation,en-ar
role,دور,0.32511404156684875,monosemous,translation,en-ar
election,انتخاب,0.4181332588195801,unknown,translation,en-ar
election,الانتخابات,0.3914794921875,unknown,translation,en-ar
election,الانتخاب,0.3955933749675751,unknown,translation,en-ar
election,انتخابات,0.5093129873275757,unknown,translation,en-ar
albums,البومات,0.3855871260166168,unknown,translation,en-ar
albums,الالبومات,0.4452941417694092,unknown,translation,en-ar
present,هدية,0.32887572050094604,polysemous,translation,en-ar
present,الحاضر,0.32871919870376587,polysemous,translation,en-ar
present,الحالي,0.24205057322978973,polysemous,translation,en-ar
indian,هندية,0.4639260768890381,unknown,translation,en-ar
indian,هندي,0.46463340520858765,unknown,translation,en-ar
indian,الهندية,0.39188799262046814,unknown,translation,en-ar
indian,الهندي,0.3980292081832886,unknown,translation,en-ar
kingdom,مملكة,0.4959951639175415,polysemous,translation,en-ar
kingdom,المملكة,0.296785444021225,polysemous,translation,en-ar
books,كتب,0.431179404258728,unknown,translation,en-ar
books,الكتب,0.41564565896987915,unknown,translation,en-ar
important,هام,0.41154414415359497,monosemous,translation,en-ar
important,مهمة,0.3386039435863495,monosemous,translation,en-ar
important,مهم,0.5668827295303345,monosemous,translation,en-ar
important,المهم,0.3295602798461914,monosemous,translation,en-ar
northern,الشمالية,0.28777486085891724,unknown,translation,en-ar
northern,شمال,0.44560354948043823,unknown,translation,en-ar
northern,الشمالي,0.4049028158187866,unknown,translation,en-ar
northern,شمالي,0.33755066990852356,unknown,translation,en-ar
love,العشق,0.3547215759754181,unknown,translation,en-ar
love,احب,0.39906564354896545,unknown,translation,en-ar
love,حب,0.3625868856906891,unknown,translation,en-ar
love,الحب,0.33656421303749084,unknown,translation,en-ar
run,اهرب,0.2941204011440277,monosemous,translation,en-ar
run,تشغيل,0.3555796444416046,monosemous,translation,en-ar
canadian,كندي,0.48902183771133423,unknown,translation,en-ar
canadian,كندية,0.4964839816093445,unknown,translation,en-ar
canadian,الكندي,0.4312233328819275,unknown,translation,en-ar
canadian,الكندية,0.3617285192012787,unknown,translation,en-ar
press,اضغط,0.3755856156349182,polysemous,translation,en-ar
press,الصحافة,0.21502164006233215,polysemous,translation,en-ar
press,صحافة,0.3497362732887268,polysemous,translation,en-ar
rather,بالاحرى,0.33817827701568604,unknown,translation,en-ar
type,النوع,0.3899996876716614,monosemous,translation,en-ar
type,نوع,0.5275800228118896,monosemous,translation,en-ar
act,التصرف,0.3544813096523285,monosemous,translation,en-ar
act,الفعل,0.2863480746746063,monosemous,translation,en-ar
act,التمثيل,0.29038020968437195,monosemous,translation,en-ar
editor,محرر,0.3096376955509186,unknown,translation,en-ar
editor,محررة,0.2887139618396759,unknown,translation,en-ar
editor,المحرر,0.27287358045578003,unknown,translation,en-ar
came,جيت,0.45020565390586853,unknown,translation,en-ar
came,جاء,0.37904682755470276,unknown,translation,en-ar
schools,مدارس,0.5455257296562195,unknown,translation,en-ar
schools,المدارس,0.4433232843875885,unknown,translation,en-ar
program,البرنامج,0.4644974172115326,unknown,translation,en-ar
program,برنامج,0.5563207864761353,unknown,translation,en-ar
once,مرة,0.34520062804222107,monosemous,translation,en-ar
once,مره,0.34716159105300903,monosemous,translation,en-ar
issue,المسالة,0.24625307321548462,polysemous,translation,en-ar
issue,اصدار,0.39588499069213867,polysemous,translation,en-ar
social,اجتماعية,0.43756237626075745,polysemous,translation,en-ar
social,الاجتماعية,0.45999568700790405,polysemous,translation,en-ar
social,الاجتماعي,0.47058096528053284,polysemous,translation,en-ar
social,اجتماعي,0.4898674190044403,polysemous,translation,en-ar
germany,المانيا,0.5056254863739014,unknown,translation,en-ar
production,الانتاج,0.38774409890174866,monosemous,translation,en-ar
production,انتاج,0.40796980261802673,monosemous,translation,en-ar
male,ذكرا,0.3332332372665405,unknown,translation,en-ar
male,الذكر,0.2371145486831665,unknown,translation,en-ar
male,ذكر,0.26518914103507996,unknown,translation,en-ar
male,الذكور,0.28306588530540466,unknown,translation,en-ar
male,ذكور,0.2744685709476471,unknown,translation,en-ar
awards,جوائز,0.4233161509037018,unknown,translation,en-ar
awards,الجوائز,0.3777749836444855,unknown,translation,en-ar
points,النقاط,0.3739270269870758,unknown,translation,en-ar
points,نقاط,0.4752659499645233,unknown,translation,en-ar
similar,مشابهة,0.5128113627433777,monosemous,translation,en-ar
similar,مماثل,0.33231300115585327,monosemous,translation,en-ar
similar,مماثلة,0.32825902104377747,monosemous,translation,en-ar
similar,مشابه,0.5380735993385315,monosemous,translation,en-ar
professional,مهنية,0.2885091304779053,monosemous,translation,en-ar
professional,مهني,0.33055099844932556,monosemous,translation,en-ar
professional,محترف,0.2946337163448334,monosemous,translation,en-ar
professional,احترافية,0.32096755504608154,monosemous,translation,en-ar
professional,المهنية,0.2842792570590973,monosemous,translation,en-ar
say,قل,0.3066246211528778,polysemous,translation,en-ar
say,نقول,0.2151256799697876,polysemous,translation,en-ar
say,قولي,0.4066072106361389,polysemous,translation,en-ar
say,قول,0.36196833848953247,polysemous,translation,en-ar
say,اقول,0.3423060476779938,polysemous,translation,en-ar
background,الخلفية,0.33226001262664795,monosemous,translation,en-ar
background,خلفية,0.35182255506515503,monosemous,translation,en-ar
enough,كفاية,0.3022097647190094,unknown,translation,en-ar
enough,كفى,0.35908982157707214,unknown,translation,en-ar
enough,يكفي,0.2979968190193176,unknown,translation,en-ar
enough,كافي,0.3455444872379303,unknown,translation,en-ar
lead,الرصاص,0.28872406482696533,monosemous,translation,en-ar
either,فاما,0.32804688811302185,unknown,translation,en-ar
either,اما,0.35016167163848877,unknown,translation,en-ar
common,شائعة,0.3389248549938202,polysemous,translation,en-ar
common,شائع,0.2528254985809326,polysemous,translation,en-ar
overlap,التداخل,0.40457531809806824,unknown,translation,en-ar
overlap,تداخل,0.4419727921485901,unknown,translation,en-ar
data,البيانات,0.4225677251815796,unknown,translation,en-ar
data,بيانات,0.42008182406425476,unknown,translation,en-ar
color,لون,0.429537296295166,monosemous,translation,en-ar
color,الالوان,0.39307305216789246,monosemous,translation,en-ar
color,اللون,0.36583274602890015,monosemous,translation,en-ar
color,الوان,0.3645690381526947,monosemous,translation,en-ar
better,احسن,0.3157474994659424,unknown,translation,en-ar
better,افضل,0.32940030097961426,unknown,translation,en-ar
person,شخص,0.5399870872497559,monosemous,translation,en-ar
person,الشخص,0.4300566017627716,monosemous,translation,en-ar
services,خدمات,0.5798053741455078,unknown,translation,en-ar
services,الخدمات,0.4516136944293976,unknown,translation,en-ar
bgcolor,bgcolor,0.9999999403953552,unknown,translation,en-ar
museum,المتحف,0.3249916434288025,unknown,translation,en-ar
museum,museum,1.0000001192092896,unknown,translation,en-ar
museum,متحف,0.36088669300079346,unknown,translation,en-ar
battle,معركة,0.38079363107681274,polysemous,translation,en-ar
battle,باتل,0.36955007910728455,polysemous,translation,en-ar
battle,المعركة,0.31490251421928406,polysemous,translation,en-ar
went,رحت,0.3109807074069977,unknown,translation,en-ar
sports,رياضة,0.35680922865867615,unknown,translation,en-ar
sports,الرياضة,0.36112576723098755,unknown,translation,en-ar
sports,الرياضات,0.31504955887794495,unknown,translation,en-ar
currently,حاليا,0.4399307668209076,unknown,translation,en-ar
hall,القاعة,0.3402811884880066,monosemous,translation,en-ar
hall,هول,0.3729061484336853,monosemous,translation,en-ar
hall,قاعة,0.41433626413345337,monosemous,translation,en-ar
hall,صالة,0.32209038734436035,monosemous,translation,en-ar
buildings,المباني,0.46319544315338135,unknown,translation,en-ar
buildings,البنايات,0.3543931543827057,unknown,translation,en-ar
buildings,مبان,0.4789027273654938,unknown,translation,en-ar
buildings,مباني,0.4813246428966522,unknown,translation,en-ar
historic,تاريخي,0.44334542751312256,unknown,translation,en-ar
historic,تاريخية,0.4034576416015625,unknown,translation,en-ar
date,موعد,0.3290172815322876,monosemous,translation,en-ar
date,الموعد,0.2798791527748108,monosemous,translation,en-ar
date,التاريخ,0.24051052331924438,monosemous,translation,en-ar
date,تاريخ,0.34897351264953613,monosemous,translation,en-ar
deleted,محذوف,0.4273635447025299,unknown,translation,en-ar
deleted,حذفت,0.529288113117218,unknown,translation,en-ar
considered,نظر,0.2978270947933197,unknown,translation,en-ar
change,التغير,0.4385679364204407,unknown,translation,en-ar
change,تغيير,0.48187384009361267,unknown,translation,en-ar
change,التغيير,0.3584975302219391,unknown,translation,en-ar
change,غير,0.30549731850624084,unknown,translation,en-ar
change,تغير,0.5176856517791748,unknown,translation,en-ar
location,موقع,0.3920205533504486,monosemous,translation,en-ar
location,الموقع,0.32909923791885376,monosemous,translation,en-ar
location,المكان,0.3463657796382904,monosemous,translation,en-ar
seems,يبدو,0.4089890122413635,unknown,translation,en-ar
must,لازم,0.36342617869377136,unknown,translation,en-ar
must,يجب,0.3744446337223053,unknown,translation,en-ar
yes,حاضر,0.3004567623138428,unknown,translation,en-ar
yes,اجل,0.26940369606018066,unknown,translation,en-ar
yes,بلى,0.41246017813682556,unknown,translation,en-ar
yes,نعم,0.3804362714290619,unknown,translation,en-ar
southern,جنوبي,0.4860077500343323,unknown,translation,en-ar
southern,جنوبية,0.48423832654953003,unknown,translation,en-ar
southern,جنوب,0.44360461831092834,unknown,translation,en-ar
lost,خسرت,0.41733014583587646,unknown,translation,en-ar
lost,خسر,0.411720335483551,unknown,translation,en-ar
lost,فقدت,0.36827459931373596,unknown,translation,en-ar
lost,ضاع,0.35836634039878845,unknown,translation,en-ar
lost,ضائع,0.2588500678539276,unknown,translation,en-ar
something,شيء,0.3710165023803711,unknown,translation,en-ar
something,شئ,0.2769513726234436,unknown,translation,en-ar
something,حاجه,0.33311447501182556,unknown,translation,en-ar
something,شي,0.3020537197589874,unknown,translation,en-ar
review,المراجعة,0.3861227035522461,polysemous,translation,en-ar
review,استعراض,0.4379200041294098,polysemous,translation,en-ar
review,الاستعراض,0.35382136702537537,polysemous,translation,en-ar
review,مراجعة,0.4817180931568146,polysemous,translation,en-ar
together,سويا,0.3190833032131195,monosemous,translation,en-ar
together,سوية,0.3498277962207794,monosemous,translation,en-ar
together,معا,0.3549347221851349,monosemous,translation,en-ar
robert,روبرت,0.47090408205986023,unknown,translation,en-ar
robert,روبيرت,0.4962490200996399,unknown,translation,en-ar
fact,حقيقة,0.2629256248474121,unknown,translation,en-ar
less,اقل,0.47154948115348816,unknown,translation,en-ar
japanese,ياباني,0.29356658458709717,unknown,translation,en-ar
japanese,الياباني,0.3651992380619049,unknown,translation,en-ar
japanese,يابانيون,0.30450642108917236,unknown,translation,en-ar
japanese,اليابانية,0.3273279070854187,unknown,translation,en-ar
groups,الجماعات,0.2869209051132202,unknown,translation,en-ar
groups,المجموعات,0.34117868542671204,unknown,translation,en-ar
groups,مجموعات,0.3991120457649231,unknown,translation,en-ar
content,محتوى,0.33022835850715637,monosemous,translation,en-ar
content,المحتوى,0.31069979071617126,monosemous,translation,en-ar
content,محتويات,0.36118704080581665,monosemous,translation,en-ar
content,المضمون,0.3112047016620636,monosemous,translation,en-ar
isbn,isbn,0.9999998807907104,unknown,translation,en-ar
board,لوح,0.30594590306282043,monosemous,translation,en-ar
board,اللوح,0.2557382881641388,monosemous,translation,en-ar
japan,اليابان,0.41447174549102783,unknown,translation,en-ar
japan,واليابان,0.34170231223106384,unknown,translation,en-ar
control,التحكم,0.36713841557502747,unknown,translation,en-ar
control,السيطرة,0.3884164094924927,unknown,translation,en-ar
control,سيطرة,0.4571976065635681,unknown,translation,en-ar
control,تحكم,0.4913666546344757,unknown,translation,en-ar
policy,السياسات,0.376731812953949,unknown,translation,en-ar
policy,السياسة,0.3390035629272461,unknown,translation,en-ar
policy,سياسة,0.39066797494888306,unknown,translation,en-ar
modern,حديثة,0.4227590262889862,polysemous,translation,en-ar
modern,الحديثة,0.36453673243522644,polysemous,translation,en-ar
human,انسان,0.5232269167900085,monosemous,translation,en-ar
human,بشري,0.4023745656013489,monosemous,translation,en-ar
human,بشرية,0.4219174385070801,monosemous,translation,en-ar
human,الانسان,0.3245891332626343,monosemous,translation,en-ar
half,نصف,0.4676652252674103,unknown,translation,en-ar
half,النصف,0.33887237310409546,unknown,translation,en-ar
design,تصميم,0.43334800004959106,monosemous,translation,en-ar
design,التصميم,0.4324548542499542,monosemous,translation,en-ar
event,مناسبة,0.42755794525146484,polysemous,translation,en-ar
event,الحدث,0.37266111373901367,polysemous,translation,en-ar
event,المناسبة,0.26881545782089233,polysemous,translation,en-ar
event,حدث,0.3386848568916321,polysemous,translation,en-ar
events,احداث,0.3212965726852417,unknown,translation,en-ar
events,الفعاليات,0.4140748977661133,unknown,translation,en-ar
events,المناسبات,0.33026477694511414,unknown,translation,en-ar
events,الاحداث,0.33096107840538025,unknown,translation,en-ar
events,مناسبات,0.41355758905410767,unknown,translation,en-ar
available,متوفر,0.45513081550598145,monosemous,translation,en-ar
available,متاح,0.39718079566955566,monosemous,translation,en-ar
available,متاحة,0.38892674446105957,monosemous,translation,en-ar
available,متوفرة,0.3477998971939087,monosemous,translation,en-ar
available,تتوفر,0.4071101248264313,monosemous,translation,en-ar
done,معمول,0.2716950476169586,unknown,translation,en-ar
done,فعلت,0.3792985677719116,unknown,translation,en-ar
done,تمت,0.28419727087020874,unknown,translation,en-ar
done,تم,0.33135688304901123,unknown,translation,en-ar
done,انتهيت,0.3702077269554138,unknown,translation,en-ar
washington,واشنطن,0.5069721937179565,unknown,translation,en-ar
washington,واشنطون,0.5517425537109375,unknown,translation,en-ar
real,ريال,0.3573276698589325,unknown,translation,en-ar
real,حقيقي,0.3944557011127472,unknown,translation,en-ar
real,حقيقية,0.4395209550857544,unknown,translation,en-ar
start,بداية,0.3669770061969757,monosemous,translation,en-ar
start,البداية,0.3045881390571594,monosemous,translation,en-ar
start,بدء,0.4146568477153778,monosemous,translation,en-ar
personal,شخصيه,0.45510804653167725,polysemous,translation,en-ar
personal,شخصية,0.3200503885746002,polysemous,translation,en-ar
personal,شخصي,0.454739511013031,polysemous,translation,en-ar
action,اكشن,0.418194055557251,unknown,translation,en-ar
action,العمل,0.3861904740333557,unknown,translation,en-ar
action,الاجراء,0.2719053328037262,unknown,translation,en-ar
action,اجراء,0.2737096846103668,unknown,translation,en-ar
action,الحركة,0.2585035264492035,unknown,translation,en-ar
space,مساحة,0.36516281962394714,monosemous,translation,en-ar
space,الفضاء,0.36857277154922485,monosemous,translation,en-ar
space,فضاء,0.35553982853889465,monosemous,translation,en-ar
space,حيز,0.34732699394226074,monosemous,translation,en-ar
areas,المجالات,0.3609252870082855,unknown,translation,en-ar
areas,مجالات,0.40733158588409424,unknown,translation,en-ar
areas,مناطق,0.5276526808738708,unknown,translation,en-ar
areas,المناطق,0.43714413046836853,unknown,translation,en-ar
star,نجمة,0.3602619767189026,monosemous,translation,en-ar
star,النجم,0.24839216470718384,monosemous,translation,en-ar
star,النجمة,0.33026623725891113,monosemous,translation,en-ar
star,نجم,0.2941659092903137,monosemous,translation,en-ar
star,ستار,0.38880759477615356,monosemous,translation,en-ar
really,حقا,0.3933525085449219,monosemous,translation,en-ar
really,فعلا,0.41152289509773254,monosemous,translation,en-ar
china,الصين,0.28975555300712585,unknown,translation,en-ar
china,الصينية,0.43955057859420776,unknown,translation,en-ar
possible,ممكن,0.47720521688461304,unknown,translation,en-ar
paul,باول,0.5032293796539307,unknown,translation,en-ar
paul,بول,0.3948563039302826,unknown,translation,en-ar
working,يعمل,0.3990571200847626,unknown,translation,en-ar
working,اعمل,0.3516295552253723,unknown,translation,en-ar
taken,اخذ,0.31162407994270325,unknown,translation,en-ar
taken,ماخوذ,0.3366815745830536,unknown,translation,en-ar
taken,تؤخذ,0.2856960594654083,unknown,translation,en-ar
taken,المتخذة,0.3697029948234558,unknown,translation,en-ar
far,بعيد,0.2691994607448578,polysemous,translation,en-ar
going,ذهاب,0.24562127888202667,unknown,translation,en-ar
going,ذاهب,0.3711174428462982,unknown,translation,en-ar
going,ذاهبة,0.3080270290374756,unknown,translation,en-ar
minister,وزير,0.4507422149181366,polysemous,translation,en-ar
minister,وزيرة,0.4493221938610077,polysemous,translation,en-ar
minister,الوزيرة,0.39014264941215515,polysemous,translation,en-ar
minister,الوزير,0.3526058793067932,polysemous,translation,en-ar
lake,ليك,0.3592136800289154,unknown,translation,en-ar
lake,بحيرة,0.2940003275871277,unknown,translation,en-ar
lake,لايك,0.34247151017189026,unknown,translation,en-ar
lake,البحيرة,0.29236289858818054,unknown,translation,en-ar
popular,الشعبية,0.306113064289093,monosemous,translation,en-ar
popular,الشعبي,0.3049897253513336,monosemous,translation,en-ar
popular,مشهور,0.43108317255973816,monosemous,translation,en-ar
popular,شعبية,0.38903191685676575,monosemous,translation,en-ar
popular,شائع,0.2947295308113098,monosemous,translation,en-ar
popular,شعبي,0.3755362629890442,monosemous,translation,en-ar
married,متزوجة,0.3882986903190613,unknown,translation,en-ar
married,متزوجه,0.39557814598083496,unknown,translation,en-ar
married,متزوج,0.3771200478076935,unknown,translation,en-ar
founded,اسست,0.4490192234516144,unknown,translation,en-ar
founded,تاسست,0.4904783368110657,unknown,translation,en-ar
founded,تاسس,0.4349192976951599,unknown,translation,en-ar
europe,اوروبا,0.5340468883514404,unknown,translation,en-ar
europe,اوربا,0.5362792611122131,unknown,translation,en-ar
author,مؤلف,0.3620748817920685,unknown,translation,en-ar
author,الكاتب,0.3268158733844757,unknown,translation,en-ar
author,كاتب,0.44704878330230713,unknown,translation,en-ar
author,المؤلف,0.3105579912662506,unknown,translation,en-ar
away,بعيدا,0.2992129325866699,polysemous,translation,en-ar
independent,المستقل,0.3142552077770233,monosemous,translation,en-ar
independent,مستقل,0.5675188302993774,monosemous,translation,en-ar
independent,مستقلة,0.533288836479187,monosemous,translation,en-ar
independent,المستقلة,0.28066498041152954,monosemous,translation,en-ar
process,العملية,0.3142941892147064,polysemous,translation,en-ar
process,عملية,0.37402090430259705,polysemous,translation,en-ar
teams,الفرق,0.2783215343952179,unknown,translation,en-ar
teams,فرق,0.3098192512989044,unknown,translation,en-ar
character,الشخصية,0.2927626967430115,polysemous,translation,en-ar
character,شخصية,0.3091164529323578,polysemous,translation,en-ar
low,منخفض,0.42004233598709106,polysemous,translation,en-ar
low,منخفضة,0.4386124014854431,polysemous,translation,en-ar
low,تدني,0.31088292598724365,polysemous,translation,en-ar
low,انخفاض,0.3686959147453308,polysemous,translation,en-ar
michael,مايكل,0.3902299404144287,unknown,translation,en-ar
pages,صفحات,0.47573569416999817,unknown,translation,en-ar
pages,الصفحات,0.3327285945415497,unknown,translation,en-ar
light,خفيف,0.42020973563194275,polysemous,translation,en-ar
light,الخفيفة,0.38299837708473206,polysemous,translation,en-ar
light,ضوء,0.3244444727897644,polysemous,translation,en-ar
light,النور,0.36257657408714294,polysemous,translation,en-ar
light,فاتح,0.2780539095401764,polysemous,translation,en-ar
light,نور,0.41868317127227783,polysemous,translation,en-ar
big,الكبير,0.26393574476242065,unknown,translation,en-ar
big,كبيرة,0.36745530366897583,unknown,translation,en-ar
big,كبيره,0.41848355531692505,unknown,translation,en-ar
big,كبير,0.36380964517593384,unknown,translation,en-ar
seen,شوهد,0.2999025583267212,unknown,translation,en-ar
seen,رايت,0.3977254331111908,unknown,translation,en-ar
release,الافراج,0.3233208954334259,monosemous,translation,en-ar
want,اريد,0.3918333947658539,polysemous,translation,en-ar
episode,حلقة,0.38224101066589355,unknown,translation,en-ar
episode,الحلقة,0.3956514298915863,unknown,translation,en-ar
wrote,كتبت,0.340359091758728,unknown,translation,en-ar
republic,الجمهورية,0.2644375264644623,unknown,translation,en-ar
republic,جمهورية,0.5215209126472473,unknown,translation,en-ar
thomas,توماس,0.4548618495464325,unknown,translation,en-ar
thomas,طوماس,0.3815775513648987,unknown,translation,en-ar
companies,الشركات,0.4826893210411072,unknown,translation,en-ar
companies,شركات,0.45088014006614685,unknown,translation,en-ar
via,عبر,0.45346277952194214,unknown,translation,en-ar
via,فيا,0.4246675968170166,unknown,translation,en-ar
russian,روسي,0.340800017118454,unknown,translation,en-ar
russian,روسية,0.47310522198677063,unknown,translation,en-ar
russian,الروسية,0.2870030105113983,unknown,translation,en-ar
russian,روسيا,0.28391265869140625,unknown,translation,en-ar
russian,الروسي,0.3051559329032898,unknown,translation,en-ar
thanks,شكر,0.44325923919677734,unknown,translation,en-ar
thanks,اشكرك,0.38677942752838135,unknown,translation,en-ar
thanks,شكرا,0.39636462926864624,unknown,translation,en-ar
put,ضع,0.4309893548488617,unknown,translation,en-ar
put,حط,0.39822566509246826,unknown,translation,en-ar
race,السباق,0.3386855125427246,polysemous,translation,en-ar
race,سباق,0.3572835624217987,polysemous,translation,en-ar
race,العرق,0.3375614285469055,polysemous,translation,en-ar
race,عرق,0.4101617634296417,polysemous,translation,en-ar
worked,عملت,0.3730766773223877,unknown,translation,en-ar
someone,شخص,0.42720404267311096,unknown,translation,en-ar
someone,احد,0.2834963798522949,unknown,translation,en-ar
civil,مدنية,0.34500062465667725,polysemous,translation,en-ar
civil,الاهلي,0.33241885900497437,polysemous,translation,en-ar
civil,المدنية,0.40821146965026855,polysemous,translation,en-ar
civil,المدني,0.4390144944190979,polysemous,translation,en-ar
police,شرطه,0.3594334125518799,unknown,translation,en-ar
police,بوليس,0.3154017925262451,unknown,translation,en-ar
police,شرطة,0.34986960887908936,unknown,translation,en-ar
police,الشرطة,0.38326919078826904,unknown,translation,en-ar
charles,شارل,0.4590972065925598,unknown,translation,en-ar
charles,تشارليز,0.4276903569698334,unknown,translation,en-ar
charles,تشارلز,0.46540650725364685,unknown,translation,en-ar
charles,شارلز,0.41846153140068054,unknown,translation,en-ar
listed,مدرجة,0.3037196695804596,unknown,translation,en-ar
listed,مدرج,0.3552699387073517,unknown,translation,en-ar
users,المستخدمون,0.40771254897117615,unknown,translation,en-ar
users,مستخدمون,0.4030219614505768,unknown,translation,en-ar
users,المستخدمين,0.4418909549713135,unknown,translation,en-ar
users,مستخدمين,0.44152843952178955,unknown,translation,en-ar
users,مستخدمو,0.4060373902320862,unknown,translation,en-ar
template,قالب,0.5186454057693481,unknown,translation,en-ar
template,القالب,0.283890962600708,unknown,translation,en-ar
eastern,شرقي,0.44565603137016296,monosemous,translation,en-ar
eastern,شرقية,0.4561639726161957,monosemous,translation,en-ar
eastern,الشرقية,0.2565367519855499,monosemous,translation,en-ar
eastern,شرق,0.3866543769836426,monosemous,translation,en-ar
body,الجسد,0.3895483613014221,monosemous,translation,en-ar
body,جسم,0.45304906368255615,monosemous,translation,en-ar
body,جثة,0.339660108089447,monosemous,translation,en-ar
body,جسد,0.45005175471305847,monosemous,translation,en-ar
body,الجسم,0.3929600715637207,monosemous,translation,en-ar
question,سؤال,0.43622028827667236,polysemous,translation,en-ar
question,السؤال,0.37509584426879883,polysemous,translation,en-ar
italian,ايطالي,0.298868864774704,unknown,translation,en-ar
italian,الايطالية,0.28458359837532043,unknown,translation,en-ar
italian,ايطالية,0.29713958501815796,unknown,translation,en-ar
italian,ايطاليا,0.293934166431427,unknown,translation,en-ar
italian,الايطالي,0.3128820061683655,unknown,translation,en-ar
featured,المميز,0.291679710149765,unknown,translation,en-ar
featured,الموصى,0.4454093873500824,unknown,translation,en-ar
